link,text,user,date,is_retweet,comments,retweets,quotes,likes,images,video,gifs,topic
https://twitter.com/TNExtremeWX/status/1508221783815643146#m,Sorry for the glare. Not alot of good shots available. Small #wildfire in Washington co. Near Carter county and Unicoi Co. Lines. Buffalo Mountain. #tnwx #forestfire #Appalachianmountains,Aaron Adams🌪️,"Mar 27, 2022 · 11:17 PM UTC",False,0,0,0,1,,https://video.twimg.com/ext_tw_video/1508221725724585986/pu/vid/1280x720/Tp2ApD18puu6ZW-m.mp4?tag=12,,#forestfire
https://twitter.com/SoundmaxDJlive/status/1481141521898512386#m,"An image from last summer of Lytton, BC wildfires  #Lyttonbc #wildfires #wildfire #forestfire #townofLytton #explorebc #firefighters  Photo by James Cousineau, ProPics Canada Media. @ ProPics Canada Photography https://www.instagram.com/p/CYnnCqvrWkw/?utm_medium=twitter",ProPics Canada Media Ltd,"Jan 12, 2022 · 5:50 AM UTC",False,0,0,0,0,,,,#forestfire
https://twitter.com/Rent_A_Goat/status/1466439212060884996#m,"Munching away all of your forest-fire worries 🌿🐐🐑 #rentagoat #sheep #goat #ecofriendly #forestfire #california #greentechnology @ Santa Rosa, California https://www.instagram.com/p/CW_I4UYJr5c/?utm_medium=twitter",Rent A Goat,"Dec 2, 2021 · 4:08 PM UTC",False,0,0,1,5,,,,#forestfire
https://twitter.com/chuckcopelandwx/status/1465460314640732162#m,"The entire state under a burn ban tomorrow.   Yes, even you...  #wildfire #NCWx #forestfire #fire",Chuck Copeland ⛈️🏁🐾,"Nov 29, 2021 · 11:19 PM UTC",False,0,0,0,2,,,,#forestfire
https://twitter.com/SamSandmire/status/1457519152894144515#m,Looks like a forest fire near Clear Creek/Cabarton. #Idaho #forestfire,Sam Sandmire,"Nov 8, 2021 · 1:23 AM UTC",False,0,0,0,1,,,,#forestfire
https://twitter.com/ReddingBuzz/status/1453879064293515265#m,"#ReddingBuzz #Redding #reddingca #reddingcalifornia #fires #california #californiafires #calfire #forestfire #firefighters #forestfires #wildfire @ Redding, California https://www.instagram.com/p/CVl5gueL8VB/?utm_medium=twitter",Jason Stovall,"Oct 29, 2021 · 12:19 AM UTC",False,0,0,0,0,,,,#forestfire
https://twitter.com/ReddingBuzz/status/1442868113909944325#m,#FawnFire  🔥185 Structures Destroyed   📛65% Containment   #ReddingBuzz #Redding #reddingca #reddingcalifornia #fires #california #californiafires #calfire #forestfire #firefighters #forestfires #wildfire https://www.instagram.com/p/CUXqTqbJHDK/?utm_medium=twitter,Jason Stovall,"Sep 28, 2021 · 3:05 PM UTC",False,0,0,0,0,,,,#forestfire
https://twitter.com/ReddingBuzz/status/1441143010943594502#m,"#FawnFire #ReddingBuzz #Redding #reddingca #reddingcalifornia #fires #california #californiafires #calfire #forestfire #firefighters #forestfires #wildfire @ Redding, California https://www.instagram.com/p/CULZ0yvBO8s/?utm_medium=twitter",Jason Stovall,"Sep 23, 2021 · 8:50 PM UTC",False,0,0,0,0,,,,#forestfire
https://twitter.com/riversandcreeks/status/1437140520325636101#m,The threat of #wildfire still exists; be safe out there; we were able to contain a #forestfire in the #AlpineLakesWilderness this week https://link.medium.com/2ZmvSmk0ujb,Thomas O'Keefe,"Sep 12, 2021 · 7:46 PM UTC",False,0,0,0,2,,,,#forestfire
https://twitter.com/larry_bud/status/1432179579511349248#m,"I spotted this forest fire this evening. East of Kremling.  Hopefully it gets contained quickly. . . . #forestfire #kremlingcolorado #photography @ Kremmling, Colorado https://www.instagram.com/p/CTLtunFsmZH/?utm_medium=twitter",Larry Budwig,"Aug 30, 2021 · 3:13 AM UTC",False,0,0,0,0,,,,#forestfire
https://twitter.com/jsmithers26/status/1432006730356072451#m,"The guy from Simcity would not be impressed with all the natural disasters this year. Good luck with the hurricane season! Thinking of you, New Orleans. #nola #FireSeason2021 #Forestfire #Hurricane #Tornado #covid #pandemic #Flood #bowserattack",Jeff Smith,"Aug 29, 2021 · 3:46 PM UTC",False,0,0,0,0,https://pbs.twimg.com/media/E9-CiBEWYAAdvko.jpg,,,#forestfire
https://twitter.com/william_willia2/status/1430290773442977800#m,Older review of the aero tankers fire fighting aircraft base at Ely Minnesota where aircraft are working the current fires… #Forestfire https://fireaviation.com/2016/02/15/tour-of-the-usfs-seaplane-base-at-ely-minnesota/,William A. Williams,"Aug 24, 2021 · 10:07 PM UTC",False,0,0,0,0,,,,#forestfire
https://twitter.com/s_malcolmson/status/1428524952068648964#m,"Scary to see a #forestfire on Mt Hayes south of #Nanaimo. Many thanks to #firefighters keeping us safe. 🙌 Grateful to everyone taking care in these tender dry conditions, & hoping tomorrow’s forecast for rain stays true.",Sheila Malcolmson,"Aug 20, 2021 · 1:11 AM UTC",False,4,8,0,17,https://pbs.twimg.com/media/E9Mj3sOWUAwEYWr.jpg,,,#forestfire
https://twitter.com/NorthWindsEnv/status/1428091665902882824#m,An ominous sky that suggested much needed rains on the way north of Pickle Lake! Magnus and Krista happily drove through an epic thunderstorm this afternoon. Hopefully some good prints tomorrow!  #northernontario #rain #forestfire #wildlife,NorthWindsEnvServices,"Aug 18, 2021 · 8:29 PM UTC",False,0,0,0,1,https://pbs.twimg.com/media/E9GZy-GXIAQGuK-.jpg,,,#forestfire
https://twitter.com/lufromcalab/status/1427294257430282241#m,Getting a morning coffee and wondering if that’s the sun.  . . #smoke #smoky #fires #forestfire #downtowncalgary #downtown #sleepneeded #caffeine #coffee #mondayvibes #monday #work #workweek #mcds #mcdonalds https://www.instagram.com/p/CSpAJGGltix/?utm_medium=twitter,Jeff Beamish,"Aug 16, 2021 · 3:40 PM UTC",False,0,0,0,0,,,,#forestfire
https://twitter.com/D_Milne_Books/status/1427290394954510345#m,"Yeah, nah, it’s fine…..  #forestfire #yyc #expat #enviro #climate #dobetter @ Alberta https://www.instagram.com/p/CSo-YoLn08O/?utm_medium=twitter",Duncan Milne,"Aug 16, 2021 · 3:25 PM UTC",False,0,0,0,0,,,,#forestfire
https://twitter.com/MelNugent/status/1427284132690894849#m,"The Mount Law fire, burning last night  just across Okanagan Lake in West Kelowna, as seen from Knox mountain and Coyote Ridge. 📸 @lynnm_n & T. Noble. #mountlawfire #kelowna #forestfire #climatecrisis https://www.instagram.com/p/CSo7hx9nP28/?utm_medium=twitter",Melany Nugent-Noble,"Aug 16, 2021 · 3:00 PM UTC",False,0,0,0,1,,,,#forestfire
https://twitter.com/RobMoses/status/1427117332480987137#m,Looks like a fire burning pretty close to home! 😬 Took this picture from my living room. #forestfire #forestfires #Kelowna #Okanagan,Rob Moses,"Aug 16, 2021 · 3:57 AM UTC",False,3,1,0,10,https://pbs.twimg.com/media/E84jpbcVkAYfiaz.jpg,,,#forestfire
https://twitter.com/guyfromtheclon/status/1426744515407224835#m,Smoke from forest fires #Forestfire #smoke,Michael Hughes,"Aug 15, 2021 · 3:16 AM UTC",False,0,0,0,0,https://pbs.twimg.com/media/E8zQko9VcAEoop4.jpg,,,#forestfire
https://twitter.com/Stray_violets74/status/1426293876667658240#m,#mckaycreekfire #forestfire #bcwildfire #horshoebend #wildfire #wildfirebc @ Mission mt rd and rd 40/ highline rd https://www.instagram.com/p/CSh5OK-Jlbb/?utm_medium=twitter,Liv Copeland,"Aug 13, 2021 · 9:25 PM UTC",False,0,0,0,0,,,,#forestfire
https://twitter.com/raylougrif/status/1423336153969790979#m,"I just watched this, it's really good but 💔. #OnlyTheBrave #ForestFire #Wildfires #Firefighters #California",Ray🏴󠁧󠁢󠁥󠁮󠁧󠁿🇨🇦,"Aug 5, 2021 · 5:32 PM UTC",False,0,0,0,0,,,,#forestfire
https://twitter.com/911_action/status/1423090507815608320#m,#RiverFire #Colfax #WildlandFire #ForestFire  Several residences and outbuildings have caught fire along Hillcrest Blvd. Firefighters are on structure defense. Helicopters are doing air drops in the vicinity.,911 Action Photography,"Aug 5, 2021 · 1:16 AM UTC",False,1,9,2,25,https://pbs.twimg.com/media/E7_VO_XVUAceZCA.jpg,,,#forestfire
https://twitter.com/dwilapix/status/1422565924935245825#m,"Neso Lake, MB The forest is on fire on the far side of the lake. Four water bombers and a bird dog were working hard to control this burn. Word is that it started from a spark from a transformer. #forestfire #forest #forestfires #forestphotography #forestmood #scary #burning",Dwilapix Photography,"Aug 3, 2021 · 2:32 PM UTC",False,0,1,0,2,https://pbs.twimg.com/media/E734KbnWUAMXfMj.jpg,,,#forestfire
https://twitter.com/Reworks_in_BC/status/1421940114914115585#m,It’s raining!!!! #wildfire #climatechange #forestfire #drought #heatwave #smoke #rain #climateaction #westkootenays #nelsonbc #castlegarbc #slocanvalley,REWORKS,"Aug 1, 2021 · 9:05 PM UTC",False,0,1,0,14,,https://video.twimg.com/ext_tw_video/1421940031229288453/pu/vid/720x1280/CXfVxrkO-j2ZtFh6.mp4?tag=12,,#forestfire
https://twitter.com/JBCP/status/1421801062525177861#m,"#smoke #lines in the #sunrise. #dawnpatrol #winnipeg #manitoba #canada. #sun #sky #forestfire @ Winnipeg, Manitoba https://www.instagram.com/p/CSB-H-MLfkr/?utm_medium=twitter",J Brian Piggott,"Aug 1, 2021 · 11:52 AM UTC",False,1,0,0,0,,,,#forestfire
https://twitter.com/MelissaMurphyRE/status/1421254267684495363#m,"The smoke from last summer may have cleared, and the fire subsided, but the carnage remains. It’s remarkable to see how the forest has responded.  #gorgefire2020 #forestfire #oregonfires @ The Gorge https://www.instagram.com/p/CR-FeJfJfHG/?utm_medium=twitter",Melissa Murphy Real Estate,"Jul 30, 2021 · 11:39 PM UTC",False,0,0,0,0,,,,#forestfire
https://twitter.com/CleanLakesMN/status/1420903612369313794#m,"Although the sunrise was pretty, do not like that it’s hard to take a deep breath outside. 🌅 🔥 #sunrise #forestfire #airquality #cleanlakesmn #protectourplanet #beonepercentbetter #lakelife #minnesota @ Little Birch Lake https://www.instagram.com/p/CR7mAzssWuW/?utm_medium=twitter",Clean Lakes MN,"Jul 30, 2021 · 12:26 AM UTC",False,0,0,0,1,,,,#forestfire
https://twitter.com/heyjayyay/status/1420168519120039942#m,🌲🔥 in the sky. 🌅 #sunset #sunrise #sunsetphotography #forestfire #mountain #landscape #landscapephotography #silhouettechallenge #silhouettephotography #sequoianationalpark #mororock https://www.instagram.com/p/CR2Xu1WtKBv/?utm_medium=twitter,Jessica,"Jul 27, 2021 · 11:45 PM UTC",False,0,0,0,0,,,,#forestfire
https://twitter.com/mislaphotoguy/status/1418612190655905793#m,Bringing the firefighting to the skies last week in Northwest Montana.  #mikewilliamsphotography #MontanaMoment #dramaticlight #highcountry #bigskycountry #Forestfire #canonphotography #Canon,mike williams,"Jul 23, 2021 · 4:41 PM UTC",False,0,6,0,32,https://pbs.twimg.com/media/E6_sROwVgAA6rZ8.jpg,,,#forestfire
https://twitter.com/ReddingBuzz/status/1417656228285763588#m,"Making head way...retardant dropped...  #dibblefire #ReddingBuzz #Redding #reddingca #reddingcalifornia #fires #california #californiafires #calfire #forestfire #firefighters #forestfires @ Red Bluff, California https://www.instagram.com/p/CRkhRV4rGrA/?utm_medium=twitter",Jason Stovall,"Jul 21, 2021 · 1:22 AM UTC",False,0,0,0,0,,,,#forestfire
https://twitter.com/JBCP/status/1417496728773742595#m,"#firstlight no #dawnpatrol because the #smoke 💨 is so #bad in #winnipeg #manitoba #canada. #forestfire and #drought are #deadlycombination @ Winnipeg, Manitoba https://www.instagram.com/p/CRjYvEqgUAk/?utm_medium=twitter",J Brian Piggott,"Jul 20, 2021 · 2:48 PM UTC",False,0,0,0,0,,,,#forestfire
https://twitter.com/Sennexd/status/1417485796756664333#m,"Smoke on the prairie, the fires are 200+ Km north of here and our visibility is down to about a kilometre. #manitoba #forestfire #summertime @ Portage la Prairie, Manitoba https://www.instagram.com/p/CRjTxIdAnlx/?utm_medium=twitter",The Romulan Ambassador (Old guy with bifocals.),"Jul 20, 2021 · 2:05 PM UTC",False,0,0,0,1,,,,#forestfire
https://twitter.com/ReddingBuzz/status/1417465062101438464#m,"#dixiefire #ReddingBuzz #Redding #reddingca #reddingcalifornia #fires #california #californiafires #calfire #forestfire #firefighters #forestfires @ Plumas County, California https://www.instagram.com/p/CRjKV0bLjzO/?utm_medium=twitter",Jason Stovall,"Jul 20, 2021 · 12:43 PM UTC",False,0,0,0,0,,,,#forestfire
https://twitter.com/snowbear/status/1417376979712684055#m,"A wee bit smokey out there tonight. Not even any bugs around the loght. #forestfire @ St. Vital, Winnipeg https://www.instagram.com/p/CRiiSS2DUBy/?utm_medium=twitter",❄️Snowbear 🇨🇦 ❄️,"Jul 20, 2021 · 6:53 AM UTC",False,0,0,0,0,,,,#forestfire
https://twitter.com/MichelleKisil/status/1417316960551981056#m,What our moon looks like  tonight…. not supposed to be orange/red. Sadly it’s from the smoke from forest fires in northwestern Ontario and western Canada. 😔 #smokedrift #moon #forestfire #canada #staysafe #myottawa,Michelle Kisil (she/her),"Jul 20, 2021 · 2:54 AM UTC",False,1,1,0,3,https://pbs.twimg.com/media/E6tSQzIXoAAvWyu.jpg,,,#forestfire
https://twitter.com/jtherapydog/status/1416859499210629121#m,Staying cool in the shade by Lake Nipissing on this hot 🥵 and hazy day #Forestfire #HotWeather #NorthernOntario #DogLove,DJ,"Jul 18, 2021 · 8:36 PM UTC",False,0,0,0,5,https://pbs.twimg.com/media/E6myM70WEAI2DcY.jpg,,,#forestfire
https://twitter.com/cat_fender/status/1416843360514441216#m,You know the saying “hot enough to fry an egg on the sidewalk”? Well …. 😹😹😹 Our eggs are also smoked today. It’s super yucky out so our windows will stay closed for sure.   @SaMindy4 #CatsOfTwitter #AdoptDontShop #HeatWave2021 #ForestFire,Fender the Fluffy Cat,"Jul 18, 2021 · 7:32 PM UTC",False,0,2,0,11,https://pbs.twimg.com/media/E6mjhXuVgAETa_x.jpg,,,#forestfire
https://twitter.com/JBCP/status/1416381490984804355#m,"#dawnpatrol #firstlight. A #beautiful #sunrise. Still #smoky #forestfire #smoke. #fireban in #winnipeg #manitoba #canada . #sun #sky #cloud @ Winnipeg, Manitoba https://www.instagram.com/p/CRbdlwYAKGf/?utm_medium=twitter",J Brian Piggott,"Jul 17, 2021 · 12:57 PM UTC",False,0,0,0,0,,,,#forestfire
https://twitter.com/onedarwinian/status/1414654479094325260#m,"Camping, partying and open camp fires in WhyteCliff Park on late weekend evenings seem like trouble.   The forests are dry. #ForestFire @WestVanDistrict @WestVanFireDept",Mark Scott,"Jul 12, 2021 · 6:34 PM UTC",False,1,0,0,1,,,,#forestfire
https://twitter.com/FineEdgePhoto/status/1414009318542766081#m,Becker Lake Wildfire #wildfire #firefighter #fire #forestfire #waterbomber #fireretardent,Fine Edge Photos,"Jul 10, 2021 · 11:51 PM UTC",False,0,0,0,0,https://pbs.twimg.com/media/E5-R-nGVcAEY9wq.jpg,,,#forestfire
https://twitter.com/brbadventurer/status/1413979890907422720#m,#forestfire near #sunpeaks @Kamscan helicopters on site,BRB Adventurer,"Jul 10, 2021 · 9:54 PM UTC",False,2,8,0,17,https://pbs.twimg.com/media/E593NAlWYAETIvs.jpg,,,#forestfire
https://twitter.com/JBCP/status/1412725380125954051#m,"A #Smokey #sunrise in #winnipeg #manitoba #canada. #fire #forestfire #sky @ Winnipeg, Manitoba https://www.instagram.com/p/CRBe-4ZggKT/?utm_medium=twitter",J Brian Piggott,"Jul 7, 2021 · 10:49 AM UTC",False,0,0,0,0,,,,#forestfire
https://twitter.com/stephenfung/status/1412604404461539329#m,Why am I still seeing people flicking cigarette ashes out car windows? #heatwavebc #LyttonFire #forestfire,Stephen Fung,"Jul 7, 2021 · 2:48 AM UTC",False,0,0,0,0,,,,#forestfire
https://twitter.com/galleryss/status/1412224950593724416#m,@weathernetwork in a week of crazy heat in #BritishColumbia the mountains have gone from green to brown.  Whoa 🔥 🙄   #forestfire #fire risks are high.   #weather #heat @miawgordon @GlobalBC @CTVVancouver @CityofVancouver @DonaldsonDoug #heatwave @MMadryga,Shawn Sviridov,"Jul 6, 2021 · 1:40 AM UTC",False,0,2,0,4,,https://video.twimg.com/ext_tw_video/1412224059698409479/pu/vid/1280x720/V1hZ4F7QCwTdh1Lf.mp4?tag=12,,#forestfire
https://twitter.com/ReddingBuzz/status/1410579396130271239#m,"#ReddingBuzz #Redding #reddingca #reddingcalifornia #fires #california #californiafires #calfire #forestfire @ Redding, California https://www.instagram.com/p/CQyPGbRrDZe/?utm_medium=twitter",Jason Stovall,"Jul 1, 2021 · 12:41 PM UTC",False,0,0,0,0,,,,#forestfire
https://twitter.com/mrtrill3/status/1410413890702254084#m,Swimming in #KamloopsLake yesterday to take a break from heat and watched smoke climb into sky like a bomb went off. #swimming #SavonaBC life in a semi arid #desert remember to be fire smart at home and careful as these are likely human causes  #ForestFire,Alfie Trill,"Jul 1, 2021 · 1:44 AM UTC",False,0,0,0,0,https://pbs.twimg.com/media/E5LL8xEUUAElsH6.jpg,,,#forestfire
https://twitter.com/best_vancouver/status/1409994213974953984#m,This is what 5 days of record breaking temperatures does to the forest…. #heatwavebc #forestfire #bcstorm #BCHeatwave2021,The Home Selling Homo,"Jun 29, 2021 · 9:56 PM UTC",False,1,9,1,7,https://pbs.twimg.com/media/E5FOQ6GVoAkjr9p.jpg,,,#forestfire
https://twitter.com/best_vancouver/status/1409280068526825473#m,Here is what 4 days of sweltering weather does to our beautiful BC Forests… I wouldn’t be surprised if the entire province is extreme by Thursday. DO NOT HAVE A FIRE… #BCHeat #BCHeatwave #HEATWAVE #forestfire,The Home Selling Homo,"Jun 27, 2021 · 10:38 PM UTC",False,0,2,0,3,https://pbs.twimg.com/media/E47EwL7VIAUEJcN.jpg,,,#forestfire
https://twitter.com/larry_bud/status/1407721583863554048#m,"Smoke from the Muddy Slide Fire has moved north in the Yampa Valley.  . . . #steamboatsprings #steamboatspringscolorado #forestfire #muddyslidefire #photography #smokey #smoke @ Steamboat Springs, Colorado https://www.instagram.com/p/CQd7hN4NZxS/?utm_medium=twitter",Larry Budwig,"Jun 23, 2021 · 3:25 PM UTC",False,0,0,0,1,,,,#forestfire
https://twitter.com/larry_bud/status/1407634654014889989#m,Mandatory evacuation order issued Tuesday night for those in area of Muddy Slide Fire. I hope everyone is ok. . . . #steamboatsprings #steamboatspringscolorado #forestfire #muddyslidefire #photography https://www.instagram.com/p/CQdT_O_tCUF/?utm_medium=twitter,Larry Budwig,"Jun 23, 2021 · 9:40 AM UTC",False,0,0,0,0,,,,#forestfire
https://twitter.com/GameMasterHaze/status/1407107567340433411#m,So I’m 💔 where we used to live near #FlagstaffArizona 🏔 my #Mom sent me a text sayin that everyone was told to be ready for #Evacuation 😰 because of a #ForestFire 🔥 it’s a big one and that’s the biggest thing you have to worry about if you live there 😥 #PrayForArizona 🙏,Haze 🥀,"Jun 21, 2021 · 10:46 PM UTC",False,0,1,0,1,,,https://video.twimg.com/tweet_video/E4cM3vFWQAQWfMe.mp4,#forestfire
https://twitter.com/movie_gal_10/status/1404769795430518789#m,BURNING HOT 🔥 #forestfire #LasVegas,Kathy Dove,"Jun 15, 2021 · 11:56 AM UTC",False,1,0,0,1,,,,#forestfire
https://twitter.com/ONwxchaser/status/1402698442447675392#m,Extreme forest fire situation near Upsala. Wall of smoke to my west. Big time dry winds fanning the flames. Scary situation. #onfire #forestfire @southernon_wx @cluke5,David Piano,"Jun 9, 2021 · 6:45 PM UTC",False,2,2,2,12,https://pbs.twimg.com/media/E3dixFxWEAUoQeo.jpg,,,#forestfire
https://twitter.com/ONwxchaser/status/1402416381669302275#m,Massive forest fire to the Northeast of Nipigon with pyroCU visible from observation deck in town. Bucketing helicopters been flying over. Plume drifting way over Lake Superior! #onwx #fire #forestfire,David Piano,"Jun 9, 2021 · 12:04 AM UTC",False,2,1,0,20,https://pbs.twimg.com/media/E3ZiO9nWQAM7O1L.jpg,,,#forestfire
https://twitter.com/araeraeford/status/1398818166147452929#m,"Keeping an eye on this forest fire here near Shugart Flats Road🔥 outside of Plain, WA  #forestfire #pnwfire #bagspacked #imnotnervousyourenervous",Allison Rae Ford,"May 30, 2021 · 1:46 AM UTC",False,0,0,0,0,https://pbs.twimg.com/media/E2mZsMgUcAIwZjs.jpg,,,#forestfire
https://twitter.com/flutterbymarie1/status/1398724746108456965#m,@CTVNews @breakfasttv  Fighting a small forest fire near south Gravenhurst and scooping up water in the lake behind my house. #firefighters #heroes #forestfire,Marie,"May 29, 2021 · 7:35 PM UTC",False,0,0,0,0,,https://video.twimg.com/ext_tw_video/1398724471331110914/pu/vid/720x1280/sZsA2RETI9t1zXcc.mp4?tag=12,,#forestfire
https://twitter.com/Chris28872173/status/1397758872278863874#m,Forest Fire pup badge  Pup name: Chris Job: forest fire /service Breed: Dalmatian mix  #PawPatrol #dalmatian #puppy #DeviantArt #digitalart #fanart #badge #forestfire #customart,Christian Galvan,"May 27, 2021 · 3:37 AM UTC",False,0,0,0,0,https://pbs.twimg.com/media/E2XWSTCVUAQqjU4.jpg,,,#forestfire
https://twitter.com/AntonioInTheUSA/status/1392647792036749315#m,Things are looking okay at #pinefire #forestfire #phelan,Antonio,"May 13, 2021 · 1:08 AM UTC",False,0,0,0,2,https://pbs.twimg.com/media/E1OtxanVEAQork_.jpg,,,#forestfire
https://twitter.com/thisisKaylin/status/1377034564879708163#m,Been a crazy start to the week!  #schroederfire2021 #schroederfire #wildfire #helicopter #canyonlake #forestfire #fire @ Canyon Lake https://www.instagram.com/p/CND4rh8MObG/?igshid=14h3agria5voa,Kaylin Wickre,"Mar 30, 2021 · 11:06 PM UTC",False,0,0,0,0,,,,#forestfire
https://twitter.com/SacSunrise/status/1373016031451508738#m,Register for our free documentary screening and panel discussion of #WilderThanWild at 5pm TONIGHT!!   Can't make tonight? You can also watch the film on your own time until March 26th if you register! Sign up now at: bit.ly/wild319 #Sacramento #Wildfire #ForestFire,Sunrise Movement Sacramento,"Mar 19, 2021 · 8:58 PM UTC",False,0,0,0,0,https://pbs.twimg.com/media/Ew3uzEoUUAED-wN.jpg,,,#forestfire
https://twitter.com/johnbulmer/status/1364181016982732801#m,Such a cool image: A Conservation Commission #forestfire observer scans the landscape for smoke from a fire tower on Adams Mountain in Essex County in the #Adirondack Mountains in 1920. #ADK #history  Source: #NewYork State Archives,𝗝𝗼𝗵𝗻 𝗕𝘂𝗹𝗺𝗲𝗿,"Feb 23, 2021 · 11:51 AM UTC",False,1,1,0,6,https://pbs.twimg.com/media/Eu6LZ35WgAQcP8c.jpg,,,#forestfire
https://twitter.com/NessaBurdette/status/1351600911148150784#m,#ForestFire #ButteCo as seen from Cohasset Hill camera.,Vanessa Wilson,"Jan 19, 2021 · 6:42 PM UTC",False,0,1,0,5,,,,#forestfire
https://twitter.com/jonosmith08/status/1350441161064931329#m,Congratulations @iamjmhq on this BEAUTIFUL new store! I remember our days back at #ForestFire and I LOVE to see all the success that you’ve achieved over the years! Keep killin it fam!! 💪🏾💪🏾💪🏾 #TheGatesOfProsper,Jonathan Smith,"Jan 16, 2021 · 1:53 PM UTC",False,0,0,0,8,,,,#forestfire
https://twitter.com/EricAmbrosimov/status/1334580976320737284#m,"Wow, what a crazy photo!!! #scary #forestfire #CaliforniaFires",Eric Ambrosimov,"Dec 3, 2020 · 7:31 PM UTC",False,0,0,0,0,,,,#forestfire
https://twitter.com/hitenlakra/status/1332745845586882562#m,Invent a chain reaction bomb when dropped on a wild #forestfire 🔥 it would extinguish the #fire just like on movies #frozen,Hitendra Lakra,"Nov 28, 2020 · 5:59 PM UTC",False,0,0,0,0,,,,#forestfire
https://twitter.com/Toshogu/status/1323104728054558721#m,The fire went through this area but looks like the larger pine trees fared pretty well and will survive.  #Forestfire,The Viking,"Nov 2, 2020 · 3:28 AM UTC",False,0,0,0,3,https://pbs.twimg.com/media/ElycrZuVcAA9Hte.jpg,,,#forestfire
https://twitter.com/philmckinney/status/1319262753614249990#m,Smoke from the #camron and  #lefthandcanyon fires. Our ranch sets in-between both.  #sunsets #sunsetsky #fire #Colorado #forest #forestfire #firefighter #frontrange #goaway2020,Phil McKinney,"Oct 22, 2020 · 1:02 PM UTC",False,1,0,0,2,https://pbs.twimg.com/media/Ek72e3zVMAAd2SE.jpg,,,#forestfire
https://twitter.com/PatLuxan/status/1319117687088349184#m,Shot of smoke plume from Boulder County fires. #boulder #forestfire #bouldercounty #clouds #cylclinglife @ Laboratory for Atmospheric and Space Physics https://www.instagram.com/p/CGoXImql3Y5/?igshid=jgoupl3ywaqk,Patricio Lujan,"Oct 22, 2020 · 3:25 AM UTC",False,0,0,0,0,,,,#forestfire
https://twitter.com/jodman257/status/1317558571647836160#m,"Fire in the Sky  #sunset #sunsetphotography #sunsets #mountains #clouds #smoke #forestfire #forestfiresmoke #wildfires #foothills #flatirons #boulder #colorado @ Boulder, Colorado https://www.instagram.com/p/CGdSIPEp7sa/?igshid=15s4o1vtctsl0",Jered Lilly,"Oct 17, 2020 · 8:10 PM UTC",False,0,0,0,0,,,,#forestfire
https://twitter.com/jodman257/status/1317557040978513921#m,"Smokey Days Smokey Rays  #sunset #sunshine #sunsetphotography #clouds #mountains #foothills #flatirons #smoke #wildfires #forestfire #forestfiresmoke #boulder #colorado @ Boulder, Colorado https://www.instagram.com/p/CGdRbqzpsET/?igshid=gyzptk0uergl",Jered Lilly,"Oct 17, 2020 · 8:04 PM UTC",False,0,0,0,0,,,,#forestfire
https://twitter.com/philmckinney/status/1317295189455642624#m,We can see the flames of the #cameronfire from our #ranch. This is now the largest fire in #Colorado history.  #fire #forestfire #larimiercounty #rockymountains #rockymountainnationalpark #rmnp #wildfire #flame #evacuation #northerncolorado #frontrange,Phil McKinney,"Oct 17, 2020 · 2:43 AM UTC",False,1,1,0,3,https://pbs.twimg.com/media/Ekf4_j7U0AAANQO.jpg,,,#forestfire
https://twitter.com/rubysolitaire/status/1315832169969922051#m,"Worked on a #painting today. Can't stop thinking that Earth is literally #burning, and society is metaphorically blazing as well #forestfire #acrylic #trees #fire #wildfire #forest #orange #red #sky https://www.instagram.com/p/CGRBDglHojR/?igshid=n91ef1fo2kik",Ruby Solitaire,"Oct 13, 2020 · 1:50 AM UTC",False,0,0,0,0,,,,#forestfire
https://twitter.com/jbradfordinc/status/1315430289498345472#m,"In honor of the second #presidentialdebate being cancelled, I created a little reminder of the first 😜@realDonaldTrump @joebiden #vote2020 #presidentialelection #govote #arresteddevelopment #forestfire https://www.instagram.com/p/CGOJ_KrDsz-/?igshid=1izqpgn2tjdgv",Jared Bradford,"Oct 11, 2020 · 11:13 PM UTC",False,0,0,0,1,,,,#forestfire
https://twitter.com/larry_bud/status/1315296838535315458#m,"Alpenglow on the Middle Fork Fire smoke plume.   . . . #steamboatsprings #steamboatspringscolorado #steamboatsnaps #photography #forestfire #middleforkfire #routtcounty #yampavalley @ Steamboat Springs, Colorado https://www.instagram.com/p/CGNNnRBB6TV/?igshid=1v3ko8it17jm1",Larry Budwig,"Oct 11, 2020 · 2:22 PM UTC",False,0,0,0,0,,,,#forestfire
https://twitter.com/larry_bud/status/1314678337495797760#m,Time lapse from my front porch. Middle Fork Fire. . . . #steamboatsprings #steamboatspringscolorado #steamboatsnaps #middleforkfire #forestfire #routtcounty #yampavalley #photography #timelapse https://www.instagram.com/p/CGI0F77hRnf/?igshid=mtyex15k2kag,Larry Budwig,"Oct 9, 2020 · 9:25 PM UTC",False,0,0,0,0,,,,#forestfire
https://twitter.com/larry_bud/status/1314565290416574468#m,Looking East on 6th Street. The Middle Fork Fire really intensified  yesterday.  . . . #steamboatsprings #steamboatspringscolorado #steamboatsnaps #downtownsteamboat #middleforkfire #forestfire #photography https://www.instagram.com/p/CGIA8aHhLVr/?igshid=1v3vup8u73gtp,Larry Budwig,"Oct 9, 2020 · 1:56 PM UTC",False,0,0,0,0,,,,#forestfire
